frame,x,y
0,954.7,575.9
1,953.3,580.1
2,954.0,577.3
3,,
4,954.0,577.3
5,952.444,578.778
6,951.9,578.7
7,954.0,577.3
8,951.9,578.7
9,952.6,578.0
10,954.7,578.0
11,,
12,951.667,576.444
13,951.9,578.7
14,951.9,578.7
15,,
16,950.5,578.7
17,952.6,578.7
18,949.333,577.222
19,949.8,579.4
20,950.5,577.3
21,948.4,577.3
22,948.4,577.3
23,,
24,949.333,577.222
25,948.4,577.3
26,,
27,949.1,578.7
28,947.7,580.8
29,,
30,,
31,,
32,949.8,581.5
33,950.5,581.5
34,950.889,581.111
35,,
36,,
37,,
38,,
39,950.5,581.5
40,950.5,581.5
41,950.5,581.5
42,950.5,581.5
43,950.5,581.5
44,950.5,581.5
45,950.5,581.5
46,950.5,581.5
47,948.4,582.9
48,950.5,581.5
49,950.5,581.5
50,949.8,580.1
51,950.5,581.5
52,949.8,580.1
53,949.8,580.1
54,950.5,581.5
55,949.8,580.1
56,949.8,580.1
57,951.2,581.5
58,949.8,584.3
59,949.8,584.3
60,949.8,584.3
61,949.8,584.3
62,949.8,586.4
63,949.8,586.4
64,949.8,586.4
65,949.8,586.4
66,949.8,587.1
67,951.9,585.7
68,949.8,585.7
69,949.8,585.7
70,952.6,585.0
71,952.6,586.4
72,951.9,587.1
73,951.9,587.1
74,951.9,587.1
75,951.9,587.1
76,954.0,585.7
77,954.0,584.3
78,954.0,584.3
79,954.0,584.3
80,954.0,584.3
81,954.0,584.3
82,954.0,584.3
83,954.0,584.3
84,954.0,584.3
85,954.0,584.3
86,954.0,584.3
87,954.0,584.3
88,954.0,584.3
89,954.0,584.3
90,955.4,585.0
91,955.4,585.0
92,954.7,585.0
93,955.4,585.0
94,955.4,585.0
95,955.4,585.0
96,955.4,585.7
97,955.4,585.0
98,955.4,585.7
99,955.4,585.7
100,955.4,585.7
101,955.4,585.7
102,955.4,585.7
103,955.4,585.7
104,955.4,585.7
105,955.4,585.7
106,955.4,587.8
107,953.3,587.1
108,952.6,587.8
109,952.6,587.8
110,952.6,587.8
111,952.6,587.8
112,952.6,587.8
113,952.6,587.8
114,952.6,587.8
115,950.5,588.5
116,949.8,588.5
117,952.6,587.8
118,949.8,588.5
119,950.5,588.5
120,950.5,588.5
121,950.5,588.5
122,950.5,588.5
123,950.5,588.5
124,950.111,589.667
125,951.2,590.6
126,951.2,590.6
127,949.1,590.6
128,949.1,590.6
129,949.1,590.6
130,950.5,590.6
131,949.1,590.6
132,951.2,590.6
133,951.2,590.6
134,951.2,592.0
135,951.2,592.0
136,951.2,592.0
137,949.1,590.6
138,949.1,590.6
139,951.2,590.6
140,951.2,592.0
141,951.2,590.6
142,951.2,592.0
143,949.1,590.6
144,949.1,590.6
145,949.1,590.6
146,949.1,590.6
147,949.1,590.6
148,949.1,590.6
149,949.1,590.6
150,948.4,592.0
151,951.2,592.0
152,951.2,592.0
153,951.2,592.0
154,951.2,592.0
155,949.1,592.0
156,951.2,592.0
157,951.2,592.0
158,949.1,590.6
159,949.1,590.6
160,949.1,592.0
161,951.2,592.0
162,951.2,592.0
163,949.1,592.0
164,950.5,594.1
165,949.1,592.0
166,949.1,592.0
167,943.5,594.8
168,949.1,592.0
169,951.2,592.0
170,951.2,592.0
171,951.2,592.0
172,949.1,592.0
173,950.5,594.1
174,949.1,592.0
175,950.5,593.4
176,950.889,594.333
177,951.2,592.0
178,951.2,592.0
179,951.2,592.0
180,951.2,592.0
181,951.2,592.0
182,951.2,592.0
183,951.2,592.0
184,951.2,592.0
185,950.5,594.1
186,944.9,596.2
187,950.5,594.1
188,949.1,592.0
189,950.5,593.4
190,949.8,594.1
191,951.2,592.0
192,951.2,592.0
193,951.2,592.0
194,951.2,592.0
195,951.2,592.0
196,947.7,594.1
197,951.2,592.0
198,951.2,592.0
199,951.2,592.0
200,951.2,592.0
201,951.2,592.0
202,951.2,592.0
203,951.2,592.0
204,949.8,592.7
205,951.2,592.0
206,951.2,592.0
207,951.2,592.0
208,949.1,592.0
209,951.2,592.0
210,951.2,592.0
211,951.2,592.0
212,949.1,592.0
213,949.1,592.0
214,951.2,592.0
215,951.2,592.0
216,949.1,592.0
217,949.1,592.0
218,951.2,592.0
219,951.2,592.0
220,949.1,592.0
221,949.1,590.6
222,949.1,590.6
223,949.1,590.6
224,944.2,595.5
225,949.1,590.6
226,949.1,590.6
227,949.1,590.6
228,949.1,590.6
229,949.1,590.6
230,949.1,590.6
231,949.1,590.6
232,949.1,590.6
233,949.1,590.6
234,949.1,590.6
235,949.1,590.6
236,949.1,590.6
237,949.1,590.6
238,949.1,590.6
239,949.1,590.6
240,949.1,590.6
241,949.1,590.6
242,949.1,590.6
243,947.7,589.9
244,947.7,590.6
245,949.1,590.6
246,949.1,590.6
247,949.1,590.6
248,951.9,590.6
249,951.2,590.6
250,951.2,590.6
251,950.5,590.6
252,949.1,590.6
253,949.1,590.6
254,949.1,590.6
255,949.1,590.6
