frame,x,y
0,943.6,371.0
1,943.6,371.0
2,943.6,371.0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,942.667,377.222
9,0,0
10,0,0
11,0,0
12,0,0
13,0,0
14,0,0
15,0,0
16,0,0
17,0,0
18,0,0
19,0,0
20,0,0
21,0,0
22,0,0
23,0,0
24,0,0
25,0,0
26,0,0
27,0,0
28,0,0
29,0,0
30,0,0
31,0,0
32,0,0
33,0,0
34,0,0
35,0,0
36,0,0
37,0,0
38,0,0
39,0,0
40,0,0
41,0,0
42,0,0
43,0,0
44,0,0
45,0,0
46,0,0
47,0,0
48,0,0
49,0,0
50,0,0
51,0,0
52,0,0
53,0,0
54,928.2,373.1
55,929.6,371.0
56,928.2,373.1
57,926.1,373.1
58,925.4,371.0
59,925.4,371.0
60,925.4,371.0
61,926.1,373.1
62,926.1,373.8
63,924.0,376.6
64,925.4,378.0
65,924.0,378.0
66,924.0,376.6
67,924.0,374.5
68,924.0,372.4
69,924.0,372.4
70,924.0,372.4
71,924.0,372.4
72,924.0,372.4
73,924.0,372.4
74,922.6,374.5
75,921.9,375.9
76,922.6,378.0
77,922.6,378.0
78,921.2,375.9
79,921.2,375.9
80,920.5,372.4
81,920.5,372.4
82,920.5,372.4
83,920.5,372.4
84,919.1,373.1
85,921.2,373.1
86,919.8,374.5
87,918.4,378.0
88,918.4,378.0
89,918.4,378.0
90,917.0,376.6
91,917.0,374.5
92,917.0,372.4
93,917.0,372.4
94,917.0,372.4
95,917.0,372.4
96,917.0,372.4
97,914.9,375.9
98,914.9,375.9
99,915.6,378.0
100,915.6,378.0
101,914.9,375.9
102,917.0,374.5
103,917.0,372.4
104,914.9,373.1
105,914.9,373.1
106,914.9,373.1
107,913.5,376.6
108,914.2,375.9
109,913.5,376.6
110,913.5,376.6
111,913.5,376.6
112,912.8,374.5
113,911.4,374.5
114,912.1,373.8
115,912.1,373.1
116,912.1,373.8
117,912.1,373.8
118,910.0,376.6
119,911.4,378.0
120,911.4,378.0
121,910.0,376.6
122,910.0,376.6
123,910.0,372.4
124,910.0,372.4
125,910.0,372.4
126,910.0,374.5
127,908.6,374.5
128,910.0,378.0
129,910.0,378.0
130,908.6,374.5
131,908.6,374.5
132,908.6,374.5
133,908.6,374.5
134,908.6,374.5
135,908.6,374.5
136,908.6,374.5
137,908.6,378.0
138,906.5,376.6
139,908.6,374.5
140,908.6,374.5
141,907.2,375.2
142,907.2,375.2
143,907.2,375.2
144,907.2,375.9
145,906.5,376.6
146,906.5,376.6
147,906.5,376.6
148,905.1,373.8
149,905.1,373.8
150,905.1,373.8
151,905.1,373.8
152,903.0,376.6
153,904.4,378.0
154,904.4,378.0
155,903.0,376.6
156,904.4,374.5
157,903.0,374.5
158,903.0,374.5
159,903.0,376.6
160,903.0,378.0
161,909.3,373.1
162,903.0,376.6
163,903.0,372.4
164,901.6,374.5
165,903.0,372.4
166,903.0,376.6
167,901.6,378.0
168,901.6,378.0
169,900.9,375.9
170,901.6,374.5
171,901.6,374.5
172,901.6,374.5
173,900.9,375.9
174,901.6,378.0
175,900.667,377.222
176,901.6,374.5
177,901.6,374.5
178,901.6,374.5
179,901.6,374.5
180,899.5,376.6
181,899.5,376.6
182,901.6,374.5
183,901.6,374.5
184,901.6,374.5
185,900.2,375.9
186,899.5,376.6
187,899.5,376.6
188,900.2,373.8
189,900.2,375.9
190,900.2,375.9
191,899.5,376.6
192,899.5,376.6
193,899.5,375.2
194,898.8,374.5
195,898.8,374.5
196,897.4,378.0
197,897.4,378.0
198,898.1,375.9
199,898.1,375.9
200,898.1,375.9
201,898.1,375.9
202,897.4,378.0
203,898.1,375.9
204,896.0,374.5
205,898.1,375.9
206,897.4,378.0
207,896.0,376.6
208,896.0,374.5
209,896.0,374.5
210,896.7,375.9
211,896.7,375.9
212,896.0,374.5
213,896.0,374.5
214,896.0,376.6
215,896.0,376.6
216,896.0,374.5
217,896.0,376.6
218,896.0,376.6
219,896.0,376.6
220,896.0,374.5
221,896.0,376.6
222,896.0,376.6
223,896.0,376.6
224,896.0,376.6
225,896.0,376.6
226,896.0,374.5
227,896.0,374.5
228,896.0,376.6
229,896.0,374.5
230,896.0,374.5
231,896.0,374.5
232,896.0,374.5
233,896.0,374.5
234,896.0,374.5
235,896.0,374.5
236,896.0,374.5
237,896.0,374.5
238,896.0,374.5
239,896.0,374.5
240,896.0,374.5
241,893.9,375.9
242,893.9,375.9
243,893.9,375.9
244,893.9,375.9
245,893.9,375.9
246,893.9,375.9
247,893.9,375.9
248,893.9,375.9
249,893.9,375.9
250,893.9,375.9
251,893.9,375.9
252,893.9,375.9
253,893.9,375.9
254,893.9,375.9
255,893.9,375.9
256,892.5,376.6
257,892.5,374.5
258,892.5,374.5
259,892.5,374.5
260,892.5,374.5
261,892.5,374.5
262,892.5,374.5
263,892.5,374.5
264,892.5,374.5
265,892.5,374.5
266,893.2,373.8
267,893.2,373.8
268,893.2,373.8
269,892.5,372.4
